Date,Category,sums
2021-03-02,Restaurants,80
2021-03-02,School_Closed,0
2021-03-03,Stay_Home_Order,47
2021-03-03,Status_of_Reopening,0
2021-03-03,NonEss_Business_Closed,0
2021-03-03,Gathering_Limit,141
2021-03-03,Emergency_Declaration,50
2021-03-03,Travel_Quarantine,75
2021-03-03,Mask_Requirement,0
2021-03-03,Restaurants,79
2021-03-03,School_Closed,0
2021-03-04,Stay_Home_Order,47
2021-03-04,Status_of_Reopening,0
2021-03-04,NonEss_Business_Closed,0
2021-03-04,Gathering_Limit,141
2021-03-04,Emergency_Declaration,50
2021-03-04,Travel_Quarantine,75
2021-03-04,Mask_Requirement,0
2021-03-04,Restaurants,79
2021-03-04,School_Closed,0
2021-03-05,Stay_Home_Order,47
2021-03-05,Status_of_Reopening,0
2021-03-05,NonEss_Business_Closed,0
2021-03-05,Gathering_Limit,141
2021-03-05,Emergency_Declaration,50
2021-03-05,Travel_Quarantine,75
2021-03-05,Mask_Requirement,0
2021-03-05,Restaurants,79
2021-03-05,School_Closed,0
2021-03-06,Stay_Home_Order,47
2021-03-06,Status_of_Reopening,0
2021-03-06,NonEss_Business_Closed,0
2021-03-06,Gathering_Limit,141
2021-03-06,Emergency_Declaration,50
2021-03-06,Travel_Quarantine,75
2021-03-06,Mask_Requirement,0
2021-03-06,Restaurants,79
2021-03-06,School_Closed,0
2021-03-07,Stay_Home_Order,47
2021-03-07,Status_of_Reopening,0
2021-03-07,NonEss_Business_Closed,0
2021-03-07,Gathering_Limit,141
2021-03-07,Emergency_Declaration,50
2021-03-07,Travel_Quarantine,75
2021-03-07,Mask_Requirement,0
2021-03-07,Restaurants,79
2021-03-07,School_Closed,0
2021-03-08,Stay_Home_Order,47
2021-03-08,Status_of_Reopening,0
2021-03-08,NonEss_Business_Closed,0
2021-03-08,Gathering_Limit,141
2021-03-08,Emergency_Declaration,50
2021-03-08,Travel_Quarantine,67
2021-03-08,Mask_Requirement,0
2021-03-08,Restaurants,77
2021-03-08,School_Closed,0
2021-03-09,Stay_Home_Order,47
2021-03-09,Status_of_Reopening,0
2021-03-09,NonEss_Business_Closed,0
2021-03-09,Gathering_Limit,141
2021-03-09,Emergency_Declaration,50
2021-03-09,Travel_Quarantine,67
2021-03-09,Mask_Requirement,0
2021-03-09,Restaurants,77
2021-03-09,School_Closed,0
2021-03-10,Stay_Home_Order,47
2021-03-10,Status_of_Reopening,0
2021-03-10,NonEss_Business_Closed,0
2021-03-10,Gathering_Limit,141
2021-03-10,Emergency_Declaration,50
2021-03-10,Travel_Quarantine,67
2021-03-10,Mask_Requirement,0
2021-03-10,Restaurants,77
2021-03-10,School_Closed,0
2021-03-11,Stay_Home_Order,47
2021-03-11,Status_of_Reopening,0
2021-03-11,NonEss_Business_Closed,0
2021-03-11,Gathering_Limit,141
2021-03-11,Emergency_Declaration,50
2021-03-11,Travel_Quarantine,67
2021-03-11,Mask_Requirement,0
2021-03-11,Restaurants,77
2021-03-11,School_Closed,0
2021-03-12,Stay_Home_Order,47
2021-03-12,Status_of_Reopening,0
2021-03-12,NonEss_Business_Closed,0
2021-03-12,Gathering_Limit,141
2021-03-12,Emergency_Declaration,50
2021-03-12,Travel_Quarantine,67
2021-03-12,Mask_Requirement,0
2021-03-12,Restaurants,77
2021-03-12,School_Closed,0
2021-03-13,Stay_Home_Order,47
2021-03-13,Status_of_Reopening,0
2021-03-13,NonEss_Business_Closed,0
2021-03-13,Gathering_Limit,141
2021-03-13,Emergency_Declaration,50
2021-03-13,Travel_Quarantine,67
2021-03-13,Mask_Requirement,0
2021-03-13,Restaurants,77
2021-03-13,School_Closed,0
2021-03-14,Stay_Home_Order,47
2021-03-14,Status_of_Reopening,0
2021-03-14,NonEss_Business_Closed,0
2021-03-14,Gathering_Limit,141
2021-03-14,Emergency_Declaration,50
2021-03-14,Travel_Quarantine,67
2021-03-14,Mask_Requirement,0
2021-03-14,Restaurants,77
2021-03-14,School_Closed,0
2021-03-15,Stay_Home_Order,47
2021-03-15,Status_of_Reopening,0
2021-03-15,NonEss_Business_Closed,0
2021-03-15,Gathering_Limit,137
2021-03-15,Emergency_Declaration,50
2021-03-15,Travel_Quarantine,63
2021-03-15,Mask_Requirement,0
2021-03-15,Restaurants,75
2021-03-15,School_Closed,0
2021-03-16,Stay_Home_Order,47
2021-03-16,Status_of_Reopening,0
2021-03-16,NonEss_Business_Closed,0
2021-03-16,Gathering_Limit,137
2021-03-16,Emergency_Declaration,50
2021-03-16,Travel_Quarantine,63
2021-03-16,Mask_Requirement,0
2021-03-16,Restaurants,75
2021-03-16,School_Closed,0
2021-03-17,Stay_Home_Order,47
2021-03-17,Status_of_Reopening,0
2021-03-17,NonEss_Business_Closed,0
2021-03-17,Gathering_Limit,137
2021-03-17,Emergency_Declaration,50
2021-03-17,Travel_Quarantine,63
2021-03-17,Mask_Requirement,0
2021-03-17,Restaurants,75
2021-03-17,School_Closed,0
2021-03-18,Stay_Home_Order,47
2021-03-18,Status_of_Reopening,0
2021-03-18,NonEss_Business_Closed,0
2021-03-18,Gathering_Limit,137
2021-03-18,Emergency_Declaration,50
2021-03-18,Travel_Quarantine,63
2021-03-18,Mask_Requirement,0
2021-03-18,Restaurants,75
2021-03-18,School_Closed,0
2021-03-19,Stay_Home_Order,47
2021-03-19,Status_of_Reopening,0
2021-03-19,NonEss_Business_Closed,0
2021-03-19,Gathering_Limit,137
2021-03-19,Emergency_Declaration,50
2021-03-19,Travel_Quarantine,63
2021-03-19,Mask_Requirement,0
2021-03-19,Restaurants,75
2021-03-19,School_Closed,0
2021-03-20,Stay_Home_Order,47
2021-03-20,Status_of_Reopening,0
2021-03-20,NonEss_Business_Closed,0
2021-03-20,Gathering_Limit,137
2021-03-20,Emergency_Declaration,50
2021-03-20,Travel_Quarantine,63
2021-03-20,Mask_Requirement,0
2021-03-20,Restaurants,75
2021-03-20,School_Closed,0
2021-03-21,Stay_Home_Order,47
2021-03-21,Status_of_Reopening,0
2021-03-21,NonEss_Business_Closed,0
2021-03-21,Gathering_Limit,137
2021-03-21,Emergency_Declaration,50
2021-03-21,Travel_Quarantine,63
2021-03-21,Mask_Requirement,0
2021-03-21,Restaurants,75
2021-03-21,School_Closed,0
