date,state,population,Stay_Home_Order,Status_of_Reopening,NonEss_Business_Closed,Gathering_Limit,Emergency_Declaration,Travel_Quarantine,Mask_Requirement,Statewide Face Mask Requirement,Restaurants,School_Closed
2020-09-05,WV,1784787,1,3,2,NA,1,1,2,NA,2,NA
2020-09-05,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-09-05,WY,582328,0,1,0,5,1,1,1,NA,1,NA
2020-09-06,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-09-06,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-09-06,AZ,7421401,1,3,NA,NA,1,1,2,NA,2,NA
2020-09-06,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-09-06,CA,39368078,3,3,NA,7,1,0,2,NA,3,NA
2020-09-06,CO,5807719,1,3,2,5,1,0,2,NA,2,NA
2020-09-06,CT,3557006,1,1,5,5,1,3,2,NA,2,NA
2020-09-06,DE,986809,1,3,2,5,1,1,2,NA,2,NA
2020-09-06,DC,712816,1,1,2,5,1,3,2,NA,2,NA
2020-09-06,FL,21733312,1,3,5,1,1,1,1,NA,2,NA
2020-09-06,GA,10710017,2,1,5,5,1,0,2,NA,1,NA
2020-09-06,HI,1407006,NA,3,1,NA,1,NA,2,NA,2,NA
2020-09-06,ID,1826913,1,2,5,1,1,1,0,NA,2,NA
2020-09-06,IL,12587530,1,2,2,5,1,0,2,NA,2,NA
2020-09-06,IN,6754953,1,2,5,5,1,0,2,NA,2,NA
2020-09-06,IA,3163561,0,1,5,5,1,0,2,NA,1,NA
2020-09-06,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-09-06,KY,4477251,1,3,1,NA,1,1,2,NA,2,NA
2020-09-06,LA,4645318,1,3,2,NA,1,0,2,NA,2,NA
2020-09-06,ME,1350141,1,1,1,5,1,NA,2,NA,2,NA
2020-09-06,MD,6055802,1,1,5,1,1,1,2,NA,2,NA
2020-09-06,MA,6893574,2,3,1,NA,1,NA,2,NA,2,NA
2020-09-06,MI,9966555,1,3,1,NA,1,0,2,NA,2,NA
2020-09-06,MN,5657342,1,1,1,3,1,0,2,NA,2,NA
2020-09-06,MS,2966786,1,3,5,NA,1,0,2,NA,2,NA
2020-09-06,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-09-06,MT,1080577,1,1,5,5,1,1,2,NA,2,NA
2020-09-06,NE,1937552,0,1,0,5,1,2,1,NA,2,NA
2020-09-06,NV,3138259,1,3,2,5,1,0,2,NA,2,NA
2020-09-06,NH,1366275,1,1,2,1,1,0,2,NA,2,NA
2020-09-06,NJ,8882371,1,3,2,NA,1,3,2,NA,2,NA
2020-09-06,NM,2106319,1,1,2,5,1,NA,2,NA,2,NA
2020-09-06,NY,19336776,2,1,2,5,1,3,2,NA,2,NA
2020-09-06,NC,10600823,1,1,2,5,1,0,2,NA,2,NA
2020-09-06,ND,765309,0,1,5,0,1,NA,0,NA,1,NA
2020-09-06,OH,11693217,1,1,2,5,1,1,2,NA,1,NA
2020-09-06,OK,3980783,1,1,2,1,1,1,0,NA,2,NA
2020-09-06,OR,4241507,1,3,1,NA,1,0,2,NA,2,NA
2020-09-06,PA,12783254,1,3,5,NA,1,0,2,NA,2,NA
2020-09-06,RI,1057125,1,3,2,5,1,3,2,NA,2,NA
2020-09-06,SC,5218040,1,3,NA,1,1,1,2,NA,2,NA
2020-09-06,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-09-06,TN,6886834,1,1,5,5,1,0,2,NA,1,NA
2020-09-06,TX,29360759,1,3,NA,NA,1,1,2,NA,2,NA
2020-09-06,UT,3249879,1,1,0,5,1,1,1,NA,1,NA
2020-09-06,VT,623347,1,1,2,5,1,3,2,NA,2,NA
2020-09-06,VA,8590563,1,1,5,5,1,0,2,NA,1,NA
2020-09-06,WA,7693612,1,2,1,3,1,0,2,NA,2,NA
2020-09-06,WV,1784787,1,3,2,NA,1,1,2,NA,2,NA
2020-09-06,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-09-06,WY,582328,0,1,0,5,1,1,1,NA,1,NA
2020-09-07,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-09-07,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-09-07,AZ,7421401,1,3,NA,NA,1,1,2,NA,2,NA
2020-09-07,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-09-07,CA,39368078,3,3,NA,7,1,0,2,NA,3,NA
2020-09-07,CO,5807719,1,3,2,5,1,0,2,NA,2,NA
2020-09-07,CT,3557006,1,1,5,5,1,3,2,NA,2,NA
2020-09-07,DE,986809,1,3,2,5,1,1,2,NA,2,NA
2020-09-07,DC,712816,1,1,2,5,1,3,2,NA,2,NA
2020-09-07,FL,21733312,1,3,5,1,1,1,1,NA,2,NA
2020-09-07,GA,10710017,2,1,5,5,1,0,2,NA,1,NA
2020-09-07,HI,1407006,NA,3,1,NA,1,NA,2,NA,2,NA
2020-09-07,ID,1826913,1,2,5,1,1,1,0,NA,2,NA
2020-09-07,IL,12587530,1,2,2,5,1,0,2,NA,2,NA
2020-09-07,IN,6754953,1,2,5,5,1,0,2,NA,2,NA
2020-09-07,IA,3163561,0,1,5,5,1,0,2,NA,1,NA
2020-09-07,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-09-07,KY,4477251,1,3,1,NA,1,1,2,NA,2,NA
2020-09-07,LA,4645318,1,3,2,NA,1,0,2,NA,2,NA
2020-09-07,ME,1350141,1,1,1,5,1,NA,2,NA,2,NA
2020-09-07,MD,6055802,1,1,5,1,1,1,2,NA,2,NA
2020-09-07,MA,6893574,2,3,1,NA,1,NA,2,NA,2,NA
2020-09-07,MI,9966555,1,3,1,NA,1,0,2,NA,2,NA
2020-09-07,MN,5657342,1,1,1,3,1,0,2,NA,2,NA
2020-09-07,MS,2966786,1,3,5,NA,1,0,2,NA,2,NA
2020-09-07,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-09-07,MT,1080577,1,1,5,5,1,1,2,NA,2,NA
2020-09-07,NE,1937552,0,1,0,5,1,2,1,NA,2,NA
2020-09-07,NV,3138259,1,3,2,5,1,0,2,NA,2,NA
2020-09-07,NH,1366275,1,1,2,1,1,0,2,NA,2,NA
2020-09-07,NJ,8882371,1,3,2,NA,1,3,2,NA,2,NA
2020-09-07,NM,2106319,1,1,2,5,1,NA,2,NA,2,NA
2020-09-07,NY,19336776,2,1,2,5,1,3,2,NA,2,NA
2020-09-07,NC,10600823,1,1,2,5,1,0,2,NA,2,NA
2020-09-07,ND,765309,0,1,5,0,1,NA,0,NA,1,NA
2020-09-07,OH,11693217,1,1,2,5,1,1,2,NA,1,NA
2020-09-07,OK,3980783,1,1,2,1,1,1,0,NA,2,NA
2020-09-07,OR,4241507,1,3,1,NA,1,0,2,NA,2,NA
2020-09-07,PA,12783254,1,3,5,NA,1,0,2,NA,2,NA
2020-09-07,RI,1057125,1,3,2,5,1,3,2,NA,2,NA
2020-09-07,SC,5218040,1,3,NA,1,1,1,2,NA,2,NA
2020-09-07,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-09-07,TN,6886834,1,1,5,5,1,0,2,NA,1,NA
2020-09-07,TX,29360759,1,3,NA,NA,1,1,2,NA,2,NA
2020-09-07,UT,3249879,1,1,0,5,1,1,1,NA,1,NA
2020-09-07,VT,623347,1,1,2,5,1,3,2,NA,2,NA
2020-09-07,VA,8590563,1,1,5,5,1,0,2,NA,1,NA
2020-09-07,WA,7693612,1,2,1,3,1,0,2,NA,2,NA
2020-09-07,WV,1784787,1,3,2,NA,1,1,2,NA,2,NA
2020-09-07,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-09-07,WY,582328,0,1,0,5,1,1,1,NA,1,NA
2020-09-08,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-09-08,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-09-08,AZ,7421401,1,3,NA,NA,1,1,2,NA,2,NA
2020-09-08,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-09-08,CA,39368078,3,3,NA,7,1,0,2,NA,3,NA
2020-09-08,CO,5807719,1,3,2,5,1,0,2,NA,2,NA
2020-09-08,CT,3557006,1,1,5,5,1,3,2,NA,2,NA
2020-09-08,DE,986809,1,3,2,5,1,1,2,NA,2,NA
2020-09-08,DC,712816,1,1,2,5,1,3,2,NA,2,NA
2020-09-08,FL,21733312,1,3,5,1,1,1,1,NA,2,NA
2020-09-08,GA,10710017,2,1,5,5,1,0,2,NA,1,NA
2020-09-08,HI,1407006,NA,3,1,NA,1,NA,2,NA,2,NA
2020-09-08,ID,1826913,1,2,5,1,1,1,0,NA,2,NA
2020-09-08,IL,12587530,1,2,2,5,1,0,2,NA,2,NA
2020-09-08,IN,6754953,1,2,5,5,1,0,2,NA,2,NA
2020-09-08,IA,3163561,0,1,5,5,1,0,2,NA,1,NA
2020-09-08,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-09-08,KY,4477251,1,3,1,NA,1,1,2,NA,2,NA
2020-09-08,LA,4645318,1,3,2,NA,1,0,2,NA,2,NA
2020-09-08,ME,1350141,1,1,1,5,1,NA,2,NA,2,NA
2020-09-08,MD,6055802,1,1,5,1,1,1,2,NA,2,NA
2020-09-08,MA,6893574,2,3,1,NA,1,NA,2,NA,2,NA
2020-09-08,MI,9966555,1,3,1,NA,1,0,2,NA,2,NA
2020-09-08,MN,5657342,1,1,1,3,1,0,2,NA,2,NA
2020-09-08,MS,2966786,1,3,5,NA,1,0,2,NA,2,NA
2020-09-08,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-09-08,MT,1080577,1,1,5,5,1,1,2,NA,2,NA
2020-09-08,NE,1937552,0,1,0,5,1,2,1,NA,2,NA
2020-09-08,NV,3138259,1,3,2,5,1,0,2,NA,2,NA
2020-09-08,NH,1366275,1,1,2,1,1,0,2,NA,2,NA
2020-09-08,NJ,8882371,1,3,2,NA,1,3,2,NA,2,NA
2020-09-08,NM,2106319,1,1,2,5,1,3,2,NA,2,NA
2020-09-08,NY,19336776,2,1,2,5,1,3,2,NA,2,NA
2020-09-08,NC,10600823,1,1,2,5,1,0,2,NA,2,NA
2020-09-08,ND,765309,0,1,5,0,1,2,0,NA,1,NA
2020-09-08,OH,11693217,1,1,2,5,1,1,2,NA,1,NA
2020-09-08,OK,3980783,1,1,2,1,1,1,0,NA,2,NA
2020-09-08,OR,4241507,1,3,1,NA,1,0,2,NA,2,NA
2020-09-08,PA,12783254,1,3,5,NA,1,0,2,NA,2,NA
